mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	dynamics	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
254	254	1015/2	1015/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	2049								
255	255	1017/2	1017/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	2050								
255	255	1019/2	1019/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	2051								
255	255	508	508	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	2052								
255	255	1017/2	1017/2	0.5	1/8	1/8	Chord	2/4	1	2	1/8	1/8	1	2053								
255	255	509	509	0.5	1/4	1/4	Chord	2/4	1	2	1/8	1/8	1	2054								
255	255	1019/2	1019/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	2055								
256	256	1021/2	1021/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	2056								
256	256	2043/4	2043/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	2057								
256	256	511	511	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	2058								
256	256	1023/2	1023/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	2059								
256	256	510	510	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	2060								
256	256	1021/2	1021/2	0.25	1/8	1/8	Chord	2/4	1	2	1/16	1/16	1	2061								
256	256	2043/4	2043/4	0.25	3/16	3/16	Chord	2/4	1	2	1/16	1/16	1	2062								
256	256	511	511	0.5	1/4	1/4	Chord	2/4	1	2	1/8	1/8	1	2063								
256	256	1023/2	1023/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	2064								
257	257	512	512	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	2065								137
257	257	1025/2	1025/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	2066								
257	257	513	513	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	2067								138
257	257	1027/2	1027/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	2068								
257	257	512	512	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	2069								
257	257	513	513	0.5	1/4	1/4	Chord	2/4	1	2	1/8	1/8	1	2070								
257	257	512	512	0.5	0	0	Chord	2/4	1	3	1/8	1/8	1	2071								
257	257	513	513	0.5	1/4	1/4	Chord	2/4	1	3	1/8	1/8	1	2072								
257	257	512	512	0.5	0	0	Chord	2/4	1	4	1/8	1/8	1	2073								
258	258	514	514	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	2074								139
258	258	1029/2	1029/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	2075								
258	258	515	515	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	2076								140
258	258	1031/2	1031/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	2077								
258	258	514	514	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	2078								
258	258	515	515	0.5	1/4	1/4	Chord	2/4	1	2	1/8	1/8	1	2079								
258	258	514	514	0.5	0	0	Chord	2/4	1	3	1/8	1/8	1	2080								
258	258	515	515	0.5	1/4	1/4	Chord	2/4	1	3	1/8	1/8	1	2081								
258	258	515	515	0.5	1/4	1/4	Chord	2/4	1	4	1/8	1/8	1	2082								
259	259	516	516	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	2083								
259	259	2065/4	2065/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	2084								
259	259	1033/2	1033/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	2085								
259	259	2067/4	2067/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	2086								
259	259	517	517	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	2087								
259	259	1035/2	1035/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	2088								
259	259	516	516	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	2089								
259	259	516	516	0.5	0	0	Chord	2/4	1	3	1/8	1/8	1	2090								
260	260	518	518	0.75	0	0	Chord	2/4	1	1	3/16	1/8	3/2	2091		ornamentTrill						
260	260	2075/4	2075/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	2092								
260	260	519	519	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	2093								
260	260	2077/4	2077/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	2094								
260	260	1039/2	1039/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	2095								
260	260	2079/4	2079/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	2096								
261	261	520	520	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	2097								141
261	261	2081/4	2081/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	2098								141
261	261	1041/2	1041/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	2099								
261	261	2083/4	2083/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	2100								
261	261	521	521	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	2101								
261	261	2085/4	2085/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	2102								
261	261	1043/2	1043/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	2103								
261	261	2087/4	2087/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	2104								
262	262	522	522	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	2105								
262	262	1045/2	1045/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	2106								
262	262	2091/4	2091/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	2107								
262	262	523	523	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	2108								
262	262	1047/2	1047/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	2109								
262	262	522	522	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	2110								
263	263	524	524	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	2111								142
263	263	2097/4	2097/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	2112								142
263	263	1049/2	1049/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	2113								
263	263	2099/4	2099/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	2114								
263	263	525	525	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	2115								
263	263	1051/2	1051/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	2116								
263	263	524	524	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	2117								
264	264	526	526	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	2118								143
264	264	1053/2	1053/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	2119								
264	264	527	527	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	2120								
264	264	1055/2	1055/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	2121								
264	264	526	526	1.0	0	0	Chord	2/4	1	2	1/4	1/4	1	2122								
264	264	1055/2	1055/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	2123								
265	265	528	528	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	2124								
265	265	2113/4	2113/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	2125								144
265	265	1057/2	1057/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	2126								144
265	265	2115/4	2115/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	2127								
265	265	529	529	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	2128								
265	265	1059/2	1059/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	2129								
265	265	528	528	0.25	0	0	Chord	2/4	1	2	1/16	1/16	1	2130								
265	265	529	529	0.5	1/4	1/4	Chord	2/4	1	2	1/8	1/8	1	2131								
265	265	1059/2	1059/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	2132								
266	266	530	530	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	2133								
266	266	1061/2	1061/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	2134								
266	266	531	531	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	2135								
266	266	1063/2	1063/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	2136								
266	266	530	530	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	2137								
266	266	1061/2	1061/2	0.5	1/8	1/8	Chord	2/4	1	2	1/8	1/8	1	2138								
266	266	531	531	0.5	1/4	1/4	Chord	2/4	1	2	1/8	1/8	1	2139								
266	266	1063/2	1063/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	2140								
267	267	532	532	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	2141								
267	267	2129/4	2129/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	2142								145
267	267	1065/2	1065/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	2143								145
267	267	2131/4	2131/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	2144								
267	267	533	533	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	2145								
267	267	1067/2	1067/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	2146								
267	267	532	532	0.25	0	0	Chord	2/4	1	2	1/16	1/16	1	2147								
267	267	1067/2	1067/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	2148								
268	268	534	534	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	2149								146
268	268	1069/2	1069/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	2150								
268	268	535	535	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	2151								
268	268	1071/2	1071/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	2152								
268	268	534	534	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	2153								
268	268	535	535	0.5	1/4	1/4	Chord	2/4	1	2	1/8	1/8	1	2154								
268	268	1071/2	1071/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	2155								
269	269	536	536	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	2156								
269	269	1073/2	1073/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	2157								
269	269	2147/4	2147/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	2158								
269	269	537	537	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	2159								
269	269	1075/2	1075/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	2160								
269	269	536	536	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	2161								
269	269	1075/2	1075/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	2162								
270	270	538	538	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	2163								147
270	270	1077/2	1077/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	2164								
270	270	539	539	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	2165								148
270	270	1079/2	1079/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	2166								
270	270	538	538	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	2167								149
270	270	1077/2	1077/2	0.5	1/8	1/8	Chord	2/4	1	2	1/8	1/8	1	2168								
270	270	539	539	0.5	1/4	1/4	Chord	2/4	1	2	1/8	1/8	1	2169								150
270	270	1079/2	1079/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	2170								
271	271	540	540	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	2171								
271	271	1081/2	1081/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	2172								151
271	271	2163/4	2163/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	2173								
271	271	541	541	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	2174								
271	271	540	540	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	2175								
271	271	540	540	0.5	0	0	Chord	2/4	1	3	1/8	1/8	1	2176								
271	271	541	541	0.5	1/4	1/4	Chord	2/4	1	3	1/8	1/8	1	2177								
271	271	1083/2	1083/2	0.25	3/8	3/8	Chord	2/4	1	3	1/16	1/16	1	2178								152
271	271	2167/4	2167/4	0.25	7/16	7/16	Chord	2/4	1	3	1/16	1/16	1	2179								
272	272	542	542	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	2180								
272	272	1087/2	1087/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	2181								
272	272	1085/2	1085/2	0.25	1/8	1/8	Chord	2/4	1	2	1/16	1/16	1	2182								
272	272	2171/4	2171/4	0.25	3/16	3/16	Chord	2/4	1	2	1/16	1/16	1	2183								
272	272	543	543	0.5	1/4	1/4	Chord	2/4	1	2	1/8	1/8	1	2184								
272	272	1087/2	1087/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	2185								
272	272	542	542	0.5	0	0	Chord	2/4	1	3	1/8	1/8	1	2186								
272	272	1087/2	1087/2	0.5	3/8	3/8	Chord	2/4	1	3	1/8	1/8	1	2187								
273	273	544	544	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	2188								
273	273	545	545	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	2189								
273	273	544	544	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	2190								
273	273	1089/2	1089/2	0.5	1/8	1/8	Chord	2/4	1	2	1/8	1/8	1	2191								
273	273	545	545	0.5	1/4	1/4	Chord	2/4	1	2	1/8	1/8	1	2192								
273	273	1091/2	1091/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	2193								
273	273	544	544	0.5	0	0	Chord	2/4	1	3	1/8	1/8	1	2194								
273	273	545	545	0.5	1/4	1/4	Chord	2/4	1	3	1/8	1/8	1	2195								
274	274	546	546	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	2196								
274	274	547	547	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	2197								
274	274	546	546	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	2198								
274	274	1093/2	1093/2	0.5	1/8	1/8	Chord	2/4	1	2	1/8	1/8	1	2199								
274	274	547	547	0.5	1/4	1/4	Chord	2/4	1	2	1/8	1/8	1	2200								
274	274	1095/2	1095/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	2201								
274	274	546	546	0.5	0	0	Chord	2/4	1	3	1/8	1/8	1	2202								
274	274	547	547	0.5	1/4	1/4	Chord	2/4	1	3	1/8	1/8	1	2203								
275	275	548	548	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	2204								
275	275	1097/2	1097/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	2205								
275	275	549	549	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	2206								
275	275	1099/2	1099/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	2207								
275	275	548	548	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	2208								
275	275	548	548	0.5	0	0	Chord	2/4	1	3	1/8	1/8	1	2209								153
275	275	1097/2	1097/2	0.5	1/8	1/8	Chord	2/4	1	3	1/8	1/8	1	2210								
275	275	549	549	0.5	1/4	1/4	Chord	2/4	1	3	1/8	1/8	1	2211								154
275	275	1099/2	1099/2	0.5	3/8	3/8	Chord	2/4	1	3	1/8	1/8	1	2212								
276	276	550	550	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	2213								
276	276	1103/2	1103/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	2214								
276	276	550	550	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	2215								
276	276	1101/2	1101/2	0.25	1/8	1/8	Chord	2/4	1	2	1/16	1/16	1	2216								
276	276	2203/4	2203/4	0.25	3/16	3/16	Chord	2/4	1	2	1/16	1/16	1	2217								
276	276	551	551	0.5	1/4	1/4	Chord	2/4	1	2	1/8	1/8	1	2218								
276	276	1103/2	1103/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	2219								
277	277	552	552	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	2220								155
277	277	2209/4	2209/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	2221								155
277	277	1105/2	1105/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	2222								155
277	277	2211/4	2211/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	2223								155
277	277	553	553	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	2224								
277	277	1107/2	1107/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	2225								
277	277	552	552	1.0	0	0	Chord	2/4	1	2	1/4	1/4	1	2226								
277	277	1107/2	1107/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	2227								
278	278	554	554	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	2228								
278	278	1109/2	1109/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	2229								
278	278	555	555	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	2230								
278	278	1111/2	1111/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	2231								
278	278	554	554	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	2232								
278	278	1109/2	1109/2	0.5	1/8	1/8	Chord	2/4	1	2	1/8	1/8	1	2233								
278	278	555	555	0.5	1/4	1/4	Chord	2/4	1	2	1/8	1/8	1	2234								
278	278	1111/2	1111/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	2235								
278	278	1109/2	1109/2	0.5	1/8	1/8	Chord	2/4	1	3	1/8	1/8	1	2236								
278	278	555	555	0.5	1/4	1/4	Chord	2/4	1	3	1/8	1/8	1	2237								
278	278	1109/2	1109/2	0.5	1/8	1/8	Chord	2/4	1	4	1/8	1/8	1	2238								
278	278	555	555	0.5	1/4	1/4	Chord	2/4	1	4	1/8	1/8	1	2239								
279	279	556	556	0.75	0	0	Chord	2/4	1	1	3/16	1/8	3/2	2240								
279	279	2227/4	2227/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	2241								
279	279	557	557	0.75	1/4	1/4	Chord	2/4	1	1	3/16	1/8	3/2	2242								
279	279	2231/4	2231/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	2243								
279	279	556	556	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	2244								
279	279	1113/2	1113/2	0.5	1/8	1/8	Chord	2/4	1	2	1/8	1/8	1	2245								
279	279	557	557	1.0	1/4	1/4	Chord	2/4	1	2	1/4	1/4	1	2246								
280	280	558	558	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	2247								
280	280	558	558	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	2248								
280	280	1117/2	1117/2	0.25	1/8	1/8	Chord	2/4	1	2	1/16	1/16	1	2249								
280	280	2235/4	2235/4	0.25	3/16	3/16	Chord	2/4	1	2	1/16	1/16	1	2250								
280	280	559	559	0.5	1/4	1/4	Chord	2/4	1	2	1/8	1/8	1	2251								
280	280	1119/2	1119/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	2252								
281	281	560	560	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	2253								
281	281	561	561	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	2254								
281	281	560	560	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	2255								
281	281	1121/2	1121/2	0.5	1/8	1/8	Chord	2/4	1	2	1/8	1/8	1	2256								
281	281	561	561	0.5	1/4	1/4	Chord	2/4	1	2	1/8	1/8	1	2257								
281	281	1123/2	1123/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	2258								
281	281	560	560	0.5	0	0	Chord	2/4	1	3	1/8	1/8	1	2259								
281	281	561	561	0.5	1/4	1/4	Chord	2/4	1	3	1/8	1/8	1	2260								
282	282	562	562	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	2261								
282	282	1125/2	1125/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	2262								
282	282	2251/4	2251/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	2263								
282	282	563	563	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	2264								
282	282	1127/2	1127/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	2265								
282	282	562	562	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	2266								
282	282	562	562	0.5	0	0	Chord	2/4	1	3	1/8	1/8	1	2267								
282	282	562	562	0.5	0	0	Chord	2/4	1	4	1/8	1/8	1	2268								
283	283	564	564	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	2269								
283	283	1129/2	1129/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	2270								
283	283	565	565	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	2271								
283	283	1131/2	1131/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	2272								
283	283	564	564	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	2273								
283	283	565	565	0.5	1/4	1/4	Chord	2/4	1	2	1/8	1/8	1	2274								
283	283	564	564	0.5	0	0	Chord	2/4	1	3	1/8	1/8	1	2275								
283	283	565	565	0.5	1/4	1/4	Chord	2/4	1	3	1/8	1/8	1	2276								
283	283	564	564	0.5	0	0	Chord	2/4	1	4	1/8	1/8	1	2277								
284	284	566	566	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	2278								
284	284	567	567	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	2279								
284	284	566	566	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	2280								
284	284	567	567	0.5	1/4	1/4	Chord	2/4	1	2	1/8	1/8	1	2281								
284	284	1135/2	1135/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	2282								
284	284	566	566	0.5	0	0	Chord	2/4	1	3	1/8	1/8	1	2283								
284	284	1133/2	1133/2	0.5	1/8	1/8	Chord	2/4	1	3	1/8	1/8	1	2284								
285	285	568	568	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	2285								
285	285	1137/2	1137/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	2286								
285	285	569	569	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	2287								
285	285	1139/2	1139/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	2288								
285	285	568	568	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	2289								
285	285	568	568	0.5	0	0	Chord	2/4	1	3	1/8	1/8	1	2290								
285	285	569	569	0.5	1/4	1/4	Chord	2/4	1	3	1/8	1/8	1	2291								
285	285	568	568	0.5	0	0	Chord	2/4	1	4	1/8	1/8	1	2292								
285	285	569	569	0.5	1/4	1/4	Chord	2/4	1	4	1/8	1/8	1	2293								
286	286	570	570	0.125	0	0	Chord	2/4	1	1	1/32	1/32	1	2294								
286	286	4561/8	4561/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32	1/32	1	2295								
286	286	2281/4	2281/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32	1/32	1	2296								
286	286	4563/8	4563/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32	1/32	1	2297								
286	286	1141/2	1141/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32	1/32	1	2298								
286	286	4565/8	4565/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32	1/32	1	2299								
286	286	2283/4	2283/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32	1/32	1	2300								
286	286	4567/8	4567/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32	1/32	1	2301								
286	286	571	571	0.125	1/4	1/4	Chord	2/4	1	1	1/32	1/32	1	2302								
286	286	4569/8	4569/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32	1/32	1	2303								
286	286	2285/4	2285/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32	1/32	1	2304								
286	286	4571/8	4571/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32	1/32	1	2305								
286	286	1143/2	1143/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32	1/32	1	2306								
286	286	4573/8	4573/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32	1/32	1	2307								
286	286	2287/4	2287/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32	1/32	1	2308								
286	286	4575/8	4575/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32	1/32	1	2309								
286	286	570	570	0.25	0	0	Chord	2/4	1	2	1/16	1/16	1	2310								
286	286	570	570	0.25	0	0	Chord	2/4	1	3	1/16	1/16	1	2311								
287	287	572	572	0.125	0	0	Chord	2/4	1	1	1/32	1/32	1	2312								
287	287	4577/8	4577/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32	1/32	1	2313								
287	287	2289/4	2289/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32	1/32	1	2314								
287	287	4579/8	4579/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32	1/32	1	2315								
287	287	1145/2	1145/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32	1/32	1	2316								
287	287	4581/8	4581/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32	1/32	1	2317								
287	287	2291/4	2291/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32	1/32	1	2318								
287	287	4583/8	4583/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32	1/32	1	2319								
287	287	573	573	0.125	1/4	1/4	Chord	2/4	1	1	1/32	1/32	1	2320								
287	287	4585/8	4585/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32	1/32	1	2321								
287	287	2293/4	2293/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32	1/32	1	2322								
287	287	4587/8	4587/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32	1/32	1	2323								
287	287	1147/2	1147/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32	1/32	1	2324								
287	287	4589/8	4589/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32	1/32	1	2325								
287	287	2295/4	2295/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32	1/32	1	2326								
287	287	4591/8	4591/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32	1/32	1	2327								
288	288	574	574	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	2328								
288	288	1149/2	1149/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	2329								
288	288	575	575	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	2330								
288	288	1151/2	1151/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	2331								
288	288	1149/2	1149/2	0.5	1/8	1/8	Chord	2/4	1	2	1/8	1/8	1	2332								
288	288	575	575	0.5	1/4	1/4	Chord	2/4	1	2	1/8	1/8	1	2333								
288	288	1151/2	1151/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	2334								
288	288	1149/2	1149/2	0.5	1/8	1/8	Chord	2/4	1	3	1/8	1/8	1	2335								
288	288	575	575	0.5	1/4	1/4	Chord	2/4	1	3	1/8	1/8	1	2336								
